NCGC00016799-08	0	1	        2	        0	        0	        0	        0	       10	       13	        0	        1	        0	        0	        4	        0	        0	        8	       12	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        4	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       58
NCGC00521078-02	0	1	        6	        1	        0	        0	        0	        5	        3	        3	        1	        0	        0	        4	        0	        1	        6	        6	        0	        1	        0	        0	        2	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        4	        1	        1	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       47
NCGC00263910-02	0	1	        7	        0	        0	        0	        0	       10	        5	        2	        0	        0	        0	        1	        0	        0	        6	       12	        0	        0	        0	        0	        1	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       46
NCGC00168085-05	0	1	        0	        0	        0	        0	        0	        5	       12	        2	        1	        0	        0	        2	        0	        0	        6	        6	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       39
NCGC00249925-01	0	1	        0	        0	        0	        0	        0	        3	       14	        2	        0	        0	        0	        0	        0	        0	        7	        6	        3	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        1	        0	        0	        0	        2	        0	        1	        0	        0	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	       42
NCGC00179250-03	0	1	        7	        0	        0	        0	        0	        6	       16	        0	        1	        0	        0	        0	        0	        0	       12	       14	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        3	        2	        0	        0	       63
NCGC00178737-05	0	1	       10	        0	        0	        0	        0	        8	        4	        0	        0	        0	        0	        0	        0	        0	        6	       12	        0	        0	        0	        0	        0	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       43
NCGC00181915-01	0	1	        8	        0	        0	        0	        0	        5	        9	        0	        0	        0	        0	        2	        0	        0	        7	       11	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        2	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       48
NCGC00163415-04	0	1	        2	        0	        0	        0	        0	        3	       15	        0	        0	        0	        0	        1	        0	        3	       10	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       38
NCGC00095164-04	0	1	        0	        0	        0	        1	        0	        2	        7	        2	        0	        0	        0	        1	        0	        0	        3	        5	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       24
NCGC00095042-09	0	1	       12	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        6	        0	        0	        0	        0	        0	        0	        0	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	       23
NCGC00483049-02	0	1	       23	        2	        0	        0	        0	        0	       46	        0	        5	        0	        0	        1	        0	        0	       39	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        1	        5	        6	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	      130
NCGC00094762-08	0	1	        8	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        4	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       16
NCGC00094916-06	0	1	        0	        0	        0	        1	        0	        6	        4	        0	        1	        0	        0	        2	        0	        0	        2	        6	        4	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       30
NCGC00253590-01	0	1	        3	        0	        0	        0	        0	        5	       16	        0	        1	        0	        0	        2	        0	        1	        9	        0	        0	        5	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       46
NCGC00015122-11	0	1	        1	        0	        0	        0	        0	        4	       12	        1	        0	        0	        0	        1	        0	        0	        6	        6	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	       34
NCGC00263575-01	0	1	        2	        0	        0	        0	        0	       12	        5	        0	        2	        0	        0	        1	        0	        0	        5	       18	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	       51
